Timestamp,ID,BER,OSNR,Failure
1624458392,SPO2/18/11,2.21e-07,25.1,0
1624458395,SPO1/18/11,2.18e-08,38.5,0
1624458395,SPO2/18/11,2.2e-07,25.5,0
1624458398,SPO1/18/11,2.13e-08,38.6,0
1624458398,SPO2/18/11,2.17e-07,25.4,0
1624458401,SPO1/18/11,2.09e-08,38.6,0
1624458401,SPO2/18/11,2.19e-07,25.2,0
1624458405,SPO2/18/11,2.2e-07,25.1,0
1624458408,SPO2/18/11,2.2e-07,25.4,0
1624458411,SPO2/18/11,2.16e-07,25.4,0
1624458414,SPO2/18/11,2.19e-07,25.1,0
1624458415,SPO1/18/11,2.18e-08,38.6,0
1624458418,SPO2/18/11,2.21e-07,25.5,0
1624458418,SPO1/18/11,2.27e-08,38.6,0
1624458421,SPO2/18/11,2.21e-07,25.4,0
1624458421,SPO1/18/11,2.28e-08,38.5,0
1624458424,SPO2/18/11,2.07e-07,25.5,0
1624458424,SPO1/18/11,2.27e-08,38.5,0
1624458427,SPO2/18/11,1.88e-07,25.3,0
1624458427,SPO1/18/11,2.25e-08,38.6,0
1624458431,SPO2/18/11,1.89e-07,25.5,0
1624458431,SPO1/18/11,2.26e-08,38.6,0
1624458434,SPO2/18/11,1.87e-07,25.8,0
1624458434,SPO1/18/11,2.28e-08,38.6,0
1624458437,SPO2/18/11,1.87e-07,25.5,0
1624458437,SPO1/18/11,2.22e-08,38.6,0
1624458440,SPO2/18/11,1.89e-07,25.5,0
1624458440,SPO1/18/11,2.37e-08,38.5,0
1624458443,SPO2/18/11,1.88e-07,25.4,0
1624458444,SPO1/18/11,2.35e-08,38.5,0
1624458447,SPO2/18/11,1.85e-07,25.6,0
1624458447,SPO1/18/11,2.33e-08,38.5,0
1624458450,SPO1/18/11,2.36e-08,38.6,0
1624458450,SPO2/18/11,1.87e-07,25.5,0
1624458453,SPO1/18/11,2.28e-08,38.6,0
1624458453,SPO2/18/11,1.88e-07,25.8,0
1624458456,SPO2/18/11,1.88e-07,25.6,0
1624458456,SPO1/18/11,2.26e-08,38.6,0
1624458460,SPO2/18/11,1.89e-07,25.5,0
1624458460,SPO1/18/11,2.27e-08,38.5,0
1624458463,SPO1/18/11,2.38e-08,38.6,0
1624458463,SPO2/18/11,1.89e-07,25.5,0
1624458466,SPO1/18/11,2.29e-08,38.6,0
1624458466,SPO2/18/11,1.88e-07,25.5,0
1624458469,SPO1/18/11,2.28e-08,38.6,0
1624458469,SPO2/18/11,1.89e-07,25.7,0
1624458472,SPO2/18/11,1.9e-07,25.4,0
1624458472,SPO1/18/11,2.28e-08,38.5,0
1624458476,SPO1/18/11,2.17e-08,38.6,0
1624458476,SPO2/18/11,1.87e-07,25.7,0
1624458479,SPO1/18/11,2.2e-08,38.6,0
1624458479,SPO2/18/11,1.86e-07,25.6,0
1624458482,SPO1/18/11,2.23e-08,38.6,0
1624458482,SPO2/18/11,1.86e-07,26.0,0
1624458485,SPO1/18/11,2.22e-08,38.5,0
1624458485,SPO2/18/11,1.73e-07,25.4,0
1624458489,SPO1/18/11,2.18e-08,38.6,0
1624458489,SPO2/18/11,1.66e-07,25.7,0
1624458492,SPO1/18/11,2.15e-08,38.6,0
1624458492,SPO2/18/11,1.23e-07,25.9,0
1624458495,SPO1/18/11,2.14e-08,38.6,0
1624458495,SPO2/18/11,1.67e-07,25.9,0
1624458498,SPO2/18/11,1.66e-07,25.7,0
1624458498,SPO1/18/11,2.2e-08,38.6,0
1624458501,SPO1/18/11,2.38e-08,38.6,0
1624458501,SPO2/18/11,1.66e-07,25.9,0
1624458505,SPO1/18/11,2.34e-08,38.6,0
1624458505,SPO2/18/11,1.65e-07,25.7,0
1624458508,SPO1/18/11,2.36e-08,38.6,0
1624458508,SPO2/18/11,1.65e-07,25.9,0
1624458511,SPO1/18/11,2.29e-08,38.6,0
1624458511,SPO2/18/11,1.66e-07,25.8,0
1624458514,SPO2/18/11,1.64e-07,25.8,0
1624458514,SPO1/18/11,2.39e-08,38.5,0
1624458518,SPO1/18/11,2.34e-08,38.6,0
1624458518,SPO2/18/11,1.64e-07,25.8,0
1624458521,SPO1/18/11,2.37e-08,38.6,0
1624458521,SPO2/18/11,1.65e-07,25.8,0
1624458524,SPO1/18/11,2.34e-08,38.6,0
1624458524,SPO2/18/11,1.64e-07,25.8,0
1624458527,SPO1/18/11,2.32e-08,38.6,0
1624458527,SPO2/18/11,1.63e-07,26.0,0
1624458530,SPO1/18/11,2.27e-08,38.6,0
1624458530,SPO2/18/11,1.64e-07,25.7,0
1624458534,SPO1/18/11,2.38e-08,38.6,0
1624458534,SPO2/18/11,1.66e-07,25.6,0
1624458537,SPO1/18/11,2.44e-08,38.5,0
1624458537,SPO2/18/11,1.63e-07,25.7,0
1624458540,SPO1/18/11,2.38e-08,38.6,0
1624458540,SPO2/18/11,1.65e-07,26.1,0
1624458543,SPO1/18/11,2.39e-08,38.6,0
1624458543,SPO2/18/11,1.62e-07,25.5,0
1624458546,SPO1/18/11,2.33e-08,38.6,0
1624458546,SPO2/18/11,1.85e-07,25.8,0
1624458550,SPO2/18/11,1.87e-07,25.5,0
1624458550,SPO1/18/11,1.72e-08,38.6,0
1624458553,SPO1/18/11,2.4e-08,38.6,0
1624458553,SPO2/18/11,1.4e-07,25.7,0
1624458556,SPO1/18/11,2.32e-08,38.6,0
1624458556,SPO2/18/11,1.89e-07,25.6,0
1624458559,SPO1/18/11,2.32e-08,38.6,0
1624458559,SPO2/18/11,1.88e-07,25.4,0
1624458562,SPO2/18/11,1.88e-07,25.7,0
1624458562,SPO1/18/11,2.21e-08,38.6,0
1624458566,SPO2/18/11,1.87e-07,25.5,0
1624458566,SPO1/18/11,2.11e-08,38.6,0
1624458569,SPO1/18/11,2.29e-08,38.5,0
1624458569,SPO2/18/11,1.85e-07,25.6,0
1624458572,SPO1/18/11,2.26e-08,38.6,0
1624458572,SPO2/18/11,1.9e-07,25.6,0
1624458575,SPO1/18/11,2.29e-08,38.6,0
1624458575,SPO2/18/11,1.88e-07,25.6,0
1624458579,SPO1/18/11,2.23e-08,38.6,0
1624458579,SPO2/18/11,1.88e-07,25.7,0
1624458582,SPO1/18/11,2.31e-08,38.6,0
1624458582,SPO2/18/11,1.88e-07,25.6,0
1624458585,SPO1/18/11,2.32e-08,38.6,0
1624458585,SPO2/18/11,1.87e-07,25.7,0
1624458588,SPO2/18/11,1.87e-07,25.8,0
1624458588,SPO1/18/11,2.28e-08,38.5,0
1624458591,SPO2/18/11,1.85e-07,25.6,0
1624458591,SPO1/18/11,2.23e-08,38.6,0
1624458595,SPO1/18/11,2.23e-08,38.6,0
1624458595,SPO2/18/11,1.89e-07,25.6,0
1624458598,SPO1/18/11,2.27e-08,38.6,0
1624458598,SPO2/18/11,1.4e-07,25.6,0
1624458601,SPO1/18/11,2.21e-08,38.6,0
1624458601,SPO2/18/11,1.87e-07,25.7,0
1624458604,SPO2/18/11,1.94e-07,25.7,0
1624458604,SPO1/18/11,2.22e-08,38.6,0
1624458607,SPO2/18/11,2.23e-07,25.4,0
1624458607,SPO1/18/11,2.23e-08,38.6,0
1624458611,SPO2/18/11,2.24e-07,25.4,0
1624458611,SPO1/18/11,2.41e-08,38.6,0
1624458614,SPO1/18/11,2.21e-08,38.6,0
1624458614,SPO2/18/11,2.22e-07,25.8,0
1624458617,SPO2/18/11,2.23e-07,25.5,0
1624458617,SPO1/18/11,2.2e-08,38.6,0
1624458620,SPO2/18/11,2.18e-07,25.2,0
1624458620,SPO1/18/11,2.35e-08,38.6,0
1624458624,SPO1/18/11,2.26e-08,38.5,0
1624458624,SPO2/18/11,2.19e-07,25.5,0
1624458627,SPO1/18/11,2.31e-08,38.6,0
1624458627,SPO2/18/11,2.22e-07,25.4,0
1624458630,SPO1/18/11,2.25e-08,38.6,0
1624458630,SPO2/18/11,2.22e-07,25.5,0
1624458633,SPO1/18/11,2.25e-08,38.6,0
1624458633,SPO2/18/11,2.24e-07,25.6,0
1624458636,SPO2/18/11,2.24e-07,25.4,0
1624458636,SPO1/18/11,2.27e-08,38.5,0
1624458640,SPO1/18/11,2.2e-08,38.5,0
1624458640,SPO2/18/11,2.2e-07,25.1,0
1624458643,SPO1/18/11,2.19e-08,38.6,0
1624458643,SPO2/18/11,1.66e-07,25.2,0
1624458646,SPO2/18/11,2.21e-07,25.3,0
1624458646,SPO1/18/11,2.23e-08,38.0,0
1624458649,SPO1/18/11,2.17e-08,38.6,0
1624458649,SPO2/18/11,2.22e-07,25.3,0
1624458652,SPO1/18/11,2.2e-08,38.6,0
1624458652,SPO2/18/11,2.2e-07,25.2,0
1624458656,SPO2/18/11,2.19e-07,25.3,0
1624458656,SPO1/18/11,2.32e-08,38.6,0
1624458659,SPO1/18/11,2.29e-08,38.5,0
1624458659,SPO2/18/11,2.2e-07,25.3,0
1624458662,SPO1/18/11,2.29e-08,38.6,0
1624458662,SPO2/18/11,2.21e-07,25.4,0
1624458665,SPO2/18/11,2.36e-07,25.3,0
1624458665,SPO1/18/11,2.26e-08,38.6,0
1624458669,SPO2/18/11,2.6e-07,25.0,0
1624458669,SPO1/18/11,2.2e-08,38.5,0
1624458672,SPO2/18/11,2.61e-07,25.2,0
1624458672,SPO1/18/11,2.25e-08,38.6,0
1624458675,SPO1/18/11,2.2e-08,38.6,0
1624458675,SPO2/18/11,2.64e-07,25.1,0
1624458678,SPO2/18/11,2.61e-07,25.3,0
1624458678,SPO1/18/11,2.24e-08,38.5,0
1624458681,SPO1/18/11,2.34e-08,38.5,0
1624458681,SPO2/18/11,2.59e-07,25.1,0
1624458685,SPO2/18/11,2.59e-07,25.0,0
1624458688,SPO2/18/11,2.61e-07,25.1,0
1624458691,SPO2/18/11,2.6e-07,25.1,0
1624458694,SPO2/18/11,2.62e-07,25.0,0
1624458695,SPO1/18/11,2.3e-08,38.6,0
1624458698,SPO2/18/11,2.6e-07,25.3,0
1624458698,SPO1/18/11,2.34e-08,38.6,0
1624458701,SPO2/18/11,2.63e-07,24.9,0
1624458701,SPO1/18/11,2.42e-08,38.6,0
1624458704,SPO2/18/11,2.61e-07,25.0,0
1624458704,SPO1/18/11,2.28e-08,38.6,0
1624458707,SPO2/18/11,2.62e-07,25.3,0
1624458707,SPO1/18/11,2.34e-08,38.6,0
1624458711,SPO2/18/11,2.6e-07,25.3,0
1624458711,SPO1/18/11,1.69e-08,38.5,0
1624458714,SPO1/18/11,2.26e-08,38.5,0
1624458714,SPO2/18/11,2.61e-07,25.3,0
1624458717,SPO1/18/11,2.31e-08,38.6,0
1624458717,SPO2/18/11,2.63e-07,25.2,0
1624458720,SPO1/18/11,2.33e-08,38.5,0
1624458720,SPO2/18/11,2.61e-07,24.8,0
1624458723,SPO1/18/11,2.35e-08,38.6,0
1624458723,SPO2/18/11,2.62e-07,25.2,0
1624458727,SPO2/18/11,2.97e-07,24.9,0
1624458727,SPO1/18/11,2.29e-08,38.6,0
1624458730,SPO1/18/11,2.24e-08,38.6,0
1624458730,SPO2/18/11,3.17e-07,24.6,0
1624458733,SPO1/18/11,2.18e-08,38.5,0
1624458733,SPO2/18/11,3.16e-07,24.9,0
1624458736,SPO2/18/11,3.14e-07,24.6,0
1624458736,SPO1/18/11,2.29e-08,38.6,0
1624458740,SPO1/18/11,2.35e-08,38.5,0
1624458740,SPO2/18/11,3.19e-07,24.9,0
1624458743,SPO1/18/11,2.26e-08,38.6,0
1624458743,SPO2/18/11,3.18e-07,25.2,0
1624458746,SPO2/18/11,3.18e-07,24.7,0
1624458746,SPO1/18/11,2.32e-08,38.5,0
1624458749,SPO1/18/11,2.3e-08,38.6,0
1624458749,SPO2/18/11,3.17e-07,24.8,0
1624458752,SPO2/18/11,3.16e-07,24.7,0
1624458752,SPO1/18/11,2.2e-08,38.6,0
1624458756,SPO2/18/11,3.18e-07,24.7,0
1624458756,SPO1/18/11,2.26e-08,38.6,0
1624458759,SPO1/18/11,2.26e-08,38.6,0
1624458759,SPO2/18/11,3.21e-07,25.1,0
1624458762,SPO2/18/11,3.16e-07,24.8,0
1624458762,SPO1/18/11,2.15e-08,38.5,0
1624458765,SPO2/18/11,3.19e-07,24.9,0
1624458765,SPO1/18/11,2.26e-08,38.6,0
1624458768,SPO2/18/11,3.19e-07,25.1,0
1624458768,SPO1/18/11,2.25e-08,38.6,0
1624458772,SPO2/18/11,3.16e-07,24.9,0
1624458772,SPO1/18/11,2.17e-08,38.6,0
1624458775,SPO1/18/11,2.19e-08,38.5,0
1624458775,SPO2/18/11,3.16e-07,24.7,0
1624458778,SPO2/18/11,3.19e-07,25.0,0
1624458778,SPO1/18/11,2.26e-08,38.6,0
1624458781,SPO2/18/11,3.17e-07,25.1,0
1624458781,SPO1/18/11,2.24e-08,38.6,0
1624458785,SPO2/18/11,3.16e-07,24.9,0
1624458785,SPO1/18/11,2.22e-08,38.6,0
1624458788,SPO1/18/11,2.22e-08,38.6,0
1624458788,SPO2/18/11,2.67e-07,25.2,0
1624458791,SPO2/18/11,2.58e-07,25.0,0
1624458791,SPO1/18/11,2.24e-08,38.6,0
1624458794,SPO1/18/11,2.27e-08,38.6,0
1624458794,SPO2/18/11,2.56e-07,25.1,0
1624458797,SPO2/18/11,2.62e-07,25.3,0
1624458797,SPO1/18/11,2.25e-08,38.6,0
1624458801,SPO2/18/11,2.56e-07,25.2,0
1624458801,SPO1/18/11,2.26e-08,38.6,0
1624458804,SPO1/18/11,2.29e-08,38.6,0
1624458804,SPO2/18/11,2.6e-07,25.2,0
1624458807,SPO1/18/11,2.19e-08,38.6,0
1624458807,SPO2/18/11,2.59e-07,25.1,0
1624458810,SPO1/18/11,2.25e-08,38.6,0
1624458810,SPO2/18/11,2.55e-07,25.1,0
1624458813,SPO2/18/11,2.59e-07,25.4,0
1624458813,SPO1/18/11,2.2e-08,38.6,0
1624458817,SPO1/18/11,2.23e-08,38.5,0
1624458817,SPO2/18/11,2.57e-07,25.1,0
1624458820,SPO2/18/11,2.57e-07,24.9,0
1624458820,SPO1/18/11,2.33e-08,38.6,0
1624458823,SPO1/18/11,2.29e-08,38.6,0
1624458823,SPO2/18/11,2.56e-07,25.1,0
1624458826,SPO1/18/11,2.13e-08,38.6,0
1624458826,SPO2/18/11,2.54e-07,25.0,0
1624458830,SPO1/18/11,2.25e-08,38.6,0
1624458830,SPO2/18/11,2.58e-07,25.3,0
1624458833,SPO2/18/11,2.57e-07,25.2,0
1624458833,SPO1/18/11,2.33e-08,38.5,0
1624458836,SPO1/18/11,2.25e-08,38.5,0
1624458836,SPO2/18/11,2.58e-07,25.2,0
1624458839,SPO1/18/11,2.27e-08,38.5,0
1624458839,SPO2/18/11,2.58e-07,25.1,0
1624458842,SPO2/18/11,2.59e-07,25.3,0
1624458842,SPO1/18/11,2.18e-08,38.6,0
1624458846,SPO1/18/11,2.27e-08,38.5,0
1624458846,SPO2/18/11,2.54e-07,25.2,0
1624458849,SPO1/18/11,2.22e-08,38.6,0
1624458849,SPO2/18/11,2.17e-07,25.5,0
1624458852,SPO1/18/11,2.22e-08,38.5,0
1624458852,SPO2/18/11,2.2e-07,25.3,0
1624458855,SPO2/18/11,2.19e-07,25.3,0
1624458855,SPO1/18/11,2.35e-08,38.6,0
1624458859,SPO1/18/11,2.37e-08,38.5,0
1624458859,SPO2/18/11,2.19e-07,25.5,0
1624458862,SPO1/18/11,2.31e-08,38.6,0
1624458862,SPO2/18/11,2.19e-07,25.4,0
1624458865,SPO2/18/11,2.17e-07,25.4,0
1624458865,SPO1/18/11,2.25e-08,38.5,0
1624458868,SPO1/18/11,2.25e-08,38.6,0
1624458868,SPO2/18/11,2.15e-07,25.3,0
1624458871,SPO2/18/11,2.18e-07,25.4,0
1624458871,SPO1/18/11,2.3e-08,38.5,0
1624458875,SPO1/18/11,2.27e-08,38.5,0
1624458875,SPO2/18/11,2.16e-07,25.5,0
1624458878,SPO1/18/11,2.33e-08,38.5,0
1624458878,SPO2/18/11,2.19e-07,25.4,0
1624458881,SPO1/18/11,2.34e-08,38.5,0
1624458881,SPO2/18/11,2.2e-07,25.1,0
1624458884,SPO2/18/11,2.16e-07,25.4,0
1624458884,SPO1/18/11,2.41e-08,38.6,0
1624458888,SPO2/18/11,2.19e-07,25.7,0
1624458888,SPO1/18/11,2.31e-08,38.6,0
1624458891,SPO2/18/11,2.16e-07,25.5,0
1624458891,SPO1/18/11,2.24e-08,38.5,0
1624458894,SPO2/18/11,2.19e-07,25.4,0
1624458894,SPO1/18/11,2.23e-08,38.5,0
1624458897,SPO1/18/11,2.29e-08,38.6,0
1624458897,SPO2/18/11,2.19e-07,25.4,0
1624458900,SPO2/18/11,2.16e-07,25.3,0
1624458900,SPO1/18/11,2.22e-08,38.6,0
1624458904,SPO1/18/11,2.26e-08,38.6,0
1624458904,SPO2/18/11,2.19e-07,25.6,0
1624458907,SPO2/18/11,2.07e-07,25.2,0
1624458907,SPO1/18/11,2.21e-08,38.6,0
1624458910,SPO2/18/11,1.84e-07,25.3,0
1624458910,SPO1/18/11,2.32e-08,38.6,0
1624458913,SPO1/18/11,2.27e-08,38.6,0
1624458913,SPO2/18/11,1.86e-07,25.4,0
1624458916,SPO2/18/11,1.89e-07,25.8,0
1624458916,SPO1/18/11,2.25e-08,38.6,0
1624458920,SPO2/18/11,1.86e-07,25.5,0
1624458920,SPO1/18/11,2.34e-08,38.5,0
1624458923,SPO2/18/11,1.88e-07,25.7,0
1624458923,SPO1/18/11,2.23e-08,38.6,0
1624458926,SPO2/18/11,1.83e-07,25.6,0
1624458926,SPO1/18/11,2.32e-08,38.6,0
1624458929,SPO2/18/11,1.84e-07,25.9,0
1624458929,SPO1/18/11,2.35e-08,38.5,0
1624458933,SPO2/18/11,1.87e-07,25.8,0
1624458933,SPO1/18/11,2.26e-08,38.5,0
1624458936,SPO2/18/11,1.9e-07,25.7,0
1624458936,SPO1/18/11,2.23e-08,38.6,0
1624458939,SPO2/18/11,1.88e-07,25.6,0
1624458939,SPO1/18/11,2.36e-08,38.5,0
1624458942,SPO2/18/11,1.87e-07,25.7,0
1624458942,SPO1/18/11,2.22e-08,38.6,0
1624458945,SPO2/18/11,1.86e-07,25.8,0
1624458945,SPO1/18/11,2.28e-08,38.5,0
1624458949,SPO1/18/11,1.65e-08,38.6,0
1624458949,SPO2/18/11,1.89e-07,25.6,0
1624458952,SPO2/18/11,1.39e-07,25.8,0
1624458952,SPO1/18/11,2.19e-08,38.5,0
1624458955,SPO2/18/11,1.86e-07,26.0,0
1624458955,SPO1/18/11,2.25e-08,38.6,0
1624458958,SPO1/18/11,2.27e-08,38.6,0
1624458958,SPO2/18/11,1.87e-07,25.6,0
1624458961,SPO1/18/11,2.27e-08,38.6,0
1624458961,SPO2/18/11,1.87e-07,25.5,0
1624458965,SPO1/18/11,2.25e-08,38.6,0
1624458965,SPO2/18/11,1.85e-07,25.6,0
1624458968,SPO1/18/11,2.3e-08,38.6,0
1624458968,SPO2/18/11,1.6e-07,25.7,0
1624458971,SPO1/18/11,2.26e-08,38.5,0
1624458971,SPO2/18/11,1.61e-07,25.8,0
1624458974,SPO2/18/11,1.65e-07,25.8,0
1624458974,SPO1/18/11,2.33e-08,38.6,0
1624458978,SPO2/18/11,1.6e-07,26.1,0
1624458978,SPO1/18/11,2.28e-08,38.6,0
1624458981,SPO1/18/11,2.32e-08,38.5,0
1624458981,SPO2/18/11,1.61e-07,25.8,0
1624458984,SPO1/18/11,2.26e-08,38.6,0
1624458984,SPO2/18/11,1.64e-07,25.8,0
1624458987,SPO1/18/11,2.31e-08,38.6,0
1624458987,SPO2/18/11,1.63e-07,25.8,0
1624458990,SPO1/18/11,2.35e-08,38.5,0
1624458990,SPO2/18/11,1.62e-07,25.9,0
1624458994,SPO2/18/11,1.63e-07,25.9,0
1624458994,SPO1/18/11,2.24e-08,38.6,0
1624458997,SPO2/18/11,1.62e-07,25.9,0
1624458997,SPO1/18/11,2.24e-08,38.6,0
1624459000,SPO2/18/11,1.62e-07,26.0,0
1624459000,SPO1/18/11,2.32e-08,38.6,0
1624459003,SPO1/18/11,2.33e-08,38.6,0
1624459003,SPO2/18/11,1.62e-07,25.7,0
1624459007,SPO1/18/11,2.28e-08,38.6,0
1624459007,SPO2/18/11,1.61e-07,26.0,0
1624459010,SPO2/18/11,1.22e-07,25.7,0
1624459010,SPO1/18/11,2.38e-08,38.5,0
1624459013,SPO2/18/11,1.63e-07,25.7,0
1624459013,SPO1/18/11,2.34e-08,38.6,0
1624459016,SPO2/18/11,1.66e-07,25.9,0
1624459016,SPO1/18/11,2.29e-08,38.6,0
1624459019,SPO2/18/11,1.65e-07,25.8,0
1624459019,SPO1/18/11,2.21e-08,38.5,0
1624459023,SPO2/18/11,1.67e-07,26.0,0
1624459023,SPO1/18/11,2.23e-08,38.5,0
1624459026,SPO1/18/11,2.34e-08,38.6,0
1624459026,SPO2/18/11,1.71e-07,25.8,0
1624459029,SPO1/18/11,2.29e-08,38.6,0
1624459029,SPO2/18/11,1.88e-07,25.6,0
1624459032,SPO1/18/11,2.27e-08,38.6,0
1624459032,SPO2/18/11,1.89e-07,25.9,0
1624459036,SPO2/18/11,1.9e-07,25.5,0
1624459036,SPO1/18/11,1.72e-08,38.6,0
1624459039,SPO2/18/11,1.87e-07,25.6,0
1624459039,SPO1/18/11,2.2e-08,38.5,0
1624459042,SPO2/18/11,1.87e-07,25.7,0
1624459042,SPO1/18/11,2.3e-08,38.5,0
1624459045,SPO2/18/11,1.88e-07,25.4,0
1624459045,SPO1/18/11,2.27e-08,38.6,0
1624459048,SPO1/18/11,2.23e-08,38.6,0
1624459048,SPO2/18/11,1.89e-07,25.9,0
1624459052,SPO1/18/11,2.23e-08,38.6,0
1624459052,SPO2/18/11,1.86e-07,25.5,0
1624459055,SPO1/18/11,2.09e-08,38.5,0
1624459055,SPO2/18/11,1.86e-07,25.6,0
1624459058,SPO1/18/11,2.23e-08,38.6,0
1624459058,SPO2/18/11,1.84e-07,25.8,0
1624459061,SPO2/18/11,1.86e-07,25.7,0
1624459061,SPO1/18/11,2.12e-08,38.6,0
1624459065,SPO1/18/11,2.19e-08,38.5,0
1624459065,SPO2/18/11,1.85e-07,25.5,0
1624459068,SPO2/18/11,1.86e-07,25.4,0
1624459068,SPO1/18/11,2.29e-08,38.6,0
1624459071,SPO1/18/11,2.27e-08,38.5,0
1624459071,SPO2/18/11,1.85e-07,25.6,0
1624459074,SPO1/18/11,2.25e-08,38.6,0
1624459074,SPO2/18/11,1.86e-07,25.7,0
1624459077,SPO1/18/11,2.26e-08,38.5,0
1624459077,SPO2/18/11,1.88e-07,25.6,0
1624459081,SPO1/18/11,2.33e-08,38.6,0
1624459081,SPO2/18/11,1.85e-07,25.6,0
1624459084,SPO1/18/11,2.26e-08,38.6,0
1624459084,SPO2/18/11,1.4e-07,25.8,0
1624459087,SPO2/18/11,2.03e-07,25.5,0
1624459087,SPO1/18/11,2.23e-08,38.6,0
1624459090,SPO1/18/11,2.27e-08,38.6,0
1624459090,SPO2/18/11,2.19e-07,25.5,0
1624459093,SPO2/18/11,2.2e-07,25.5,0
1624459093,SPO1/18/11,2.3e-08,38.6,0
1624459097,SPO1/18/11,2.32e-08,38.2,0
1624459097,SPO2/18/11,2.2e-07,25.5,0
1624459100,SPO2/18/11,2.19e-07,25.4,0
1624459100,SPO1/18/11,2.26e-08,38.5,0
1624459103,SPO2/18/11,2.22e-07,25.4,0
1624459103,SPO1/18/11,2.37e-08,38.5,0
1624459106,SPO1/18/11,2.28e-08,38.6,0
1624459106,SPO2/18/11,2.21e-07,25.3,0
1624459110,SPO1/18/11,2.34e-08,38.6,0
1624459110,SPO2/18/11,2.22e-07,25.6,0
1624459113,SPO1/18/11,2.19e-08,38.6,0
1624459113,SPO2/18/11,2.2e-07,25.2,0
1624459116,SPO1/18/11,2.23e-08,38.5,0
1624459116,SPO2/18/11,2.22e-07,25.2,0
1624459119,SPO1/18/11,2.23e-08,38.6,0
1624459119,SPO2/18/11,2.2e-07,25.4,0
1624459122,SPO1/18/11,2.13e-08,38.6,0
1624459122,SPO2/18/11,2.19e-07,25.4,0
1624459126,SPO1/18/11,2.18e-08,38.6,0
1624459126,SPO2/18/11,2.19e-07,25.4,0
1624459129,SPO1/18/11,2.08e-08,38.6,0
1624459129,SPO2/18/11,2.17e-07,25.5,0
1624459132,SPO2/18/11,2.16e-07,25.6,0
1624459132,SPO1/18/11,2.18e-08,38.5,0
1624459135,SPO1/18/11,2.13e-08,38.6,0
1624459135,SPO2/18/11,2.19e-07,25.2,0
1624459139,SPO2/18/11,2.15e-07,25.4,0
1624459139,SPO1/18/11,2.17e-08,38.6,0
1624459142,SPO2/18/11,2.14e-07,25.5,0
1624459142,SPO1/18/11,2.15e-08,38.6,0
1624459145,SPO1/18/11,2.23e-08,38.5,0
1624459145,SPO2/18/11,2.17e-07,25.4,0
1624459148,SPO1/18/11,2.24e-08,38.5,0
1624459148,SPO2/18/11,2.42e-07,25.3,0
1624459151,SPO1/18/11,2.21e-08,38.6,0
1624459151,SPO2/18/11,2.56e-07,25.0,0
1624459155,SPO1/18/11,2.17e-08,38.5,0
1624459155,SPO2/18/11,2.56e-07,25.2,0
1624459158,SPO2/18/11,2.56e-07,25.1,0
1624459158,SPO1/18/11,2.04e-08,38.6,0
1624459161,SPO1/18/11,2.1e-08,37.7,0
1624459161,SPO2/18/11,2.56e-07,25.0,0
1624459164,SPO1/18/11,2.08e-08,38.5,0
1624459164,SPO2/18/11,2.55e-07,25.1,0
1624459168,SPO2/18/11,2.58e-07,25.3,0
1624459168,SPO1/18/11,2.22e-08,38.6,0
1624459171,SPO2/18/11,2.53e-07,25.3,0
1624459171,SPO1/18/11,2.21e-08,38.6,0
1624459174,SPO2/18/11,2.55e-07,25.1,0
1624459174,SPO1/18/11,2.18e-08,38.3,0
1624459177,SPO1/18/11,2.09e-08,38.6,0
1624459177,SPO2/18/11,2.55e-07,25.0,0
1624459180,SPO2/18/11,2.56e-07,25.1,0
1624459180,SPO1/18/11,2.18e-08,38.5,0
1624459184,SPO1/18/11,1.63e-08,37.3,0
1624459184,SPO2/18/11,2.59e-07,25.1,0
1624459187,SPO1/18/11,2.16e-08,38.5,0
1624459187,SPO2/18/11,2.61e-07,25.2,0
1624459190,SPO1/18/11,2.15e-08,38.6,0
1624459190,SPO2/18/11,2.59e-07,25.2,0
1624459193,SPO2/18/11,2.58e-07,25.2,0
1624459193,SPO1/18/11,2.19e-08,38.6,0
1624459196,SPO1/18/11,2.14e-08,38.6,0
1624459196,SPO2/18/11,2.57e-07,25.0,0
1624459200,SPO1/18/11,2.16e-08,38.6,0
1624459200,SPO2/18/11,2.57e-07,25.3,0
1624459203,SPO1/18/11,2.18e-08,38.6,0
1624459203,SPO2/18/11,2.57e-07,25.1,0
1624459206,SPO1/18/11,2.19e-08,38.6,0
1624459206,SPO2/18/11,2.58e-07,25.2,0
1624459209,SPO2/18/11,3.08e-07,24.7,0
1624459209,SPO1/18/11,2.08e-08,38.6,0
1624459213,SPO1/18/11,2.21e-08,38.6,0
1624459213,SPO2/18/11,3.15e-07,25.1,0
1624459216,SPO1/18/11,2.3e-08,38.6,0
1624459216,SPO2/18/11,3.15e-07,24.9,0
1624459219,SPO1/18/11,2.21e-08,38.6,0
1624459219,SPO2/18/11,3.15e-07,24.8,0
1624459222,SPO2/18/11,3.13e-07,24.8,0
1624459222,SPO1/18/11,2.24e-08,38.5,0
1624459225,SPO1/18/11,2.28e-08,38.5,0
1624459225,SPO2/18/11,3.13e-07,24.9,0
1624459229,SPO2/18/11,3.06e-07,24.7,0
1624459229,SPO1/18/11,2.24e-08,38.6,0
1624459232,SPO2/18/11,3.07e-07,24.9,0
1624459232,SPO1/18/11,2.28e-08,38.6,0
