BER,OSNR,InputPower
0.00446,24.5,-7.2
0.00458,24.5,-7.22
0.00463,24.5,-7.2
0.00473,25.2,-7.2
0.00476,24.5,-7.22
0.00526,24.8,-7.26
0.00482,24.2,-7.26
0.00479,24.5,-7.25
0.00488,24.5,-7.29
0.00574,24.5,-7.36
0.00613,23.8,-7.39
0.00591,23.8,-7.38
0.00603,23.8,-7.41
0.00603,23.8,-7.37
0.00626,23.8,-7.35
0.00751,23.5,-7.47
0.0079,23.2,-7.44
0.00767,23.5,-7.44
0.00822,22.9,-7.42
0.00832,23.2,-7.5
0.00842,23.2,-7.47
0.00812,22.3,-7.5
0.00787,23.2,-7.49
0.008,22.9,-7.5
0.00857,22.3,-7.51
0.0085,22.6,-7.54
0.00856,22.9,-7.55
0.00834,22.9,-7.56
0.0091,22.6,-7.57
0.00938,22.9,-7.6
0.00956,22.1,-7.57
0.00944,22.3,-7.56
0.0108,21.8,-7.64
0.0107,21.8,-7.62
0.0101,21.8,-7.64
0.0107,22.1,-7.62
0.0108,22.1,-7.62
0.0108,22.1,-7.62
0.0109,21.8,-7.6
0.01,22.1,-7.63
0.0109,22.3,-7.63
0.0105,21.5,-7.61
0.0107,21.8,-7.61
0.0101,21.8,-7.63
0.0102,22.1,-7.61
0.0108,21.8,-7.62
0.011,21.8,-7.64
0.00194,28.7,-4.77
0.00203,28.3,-4.77
0.00198,28.7,-4.77
0.00199,28.7,-4.75
0.00206,28.7,-4.77
0.00195,30.1,-4.77
0.00277,26.3,-6.57
0.00274,27.0,-6.58
0.00267,27.4,-6.55
0.00283,27.0,-6.58
0.00256,27.0,-6.55
0.00269,26.6,-6.57
0.0032,25.9,-6.66
0.00318,26.3,-6.65
0.0029,26.3,-6.64
0.00269,28.3,-6.64
0.00294,26.6,-6.64
0.00385,25.5,-7.06
0.00404,25.5,-7.05
0.00408,25.5,-7.05
0.00393,25.9,-7.05
0.00431,24.8,-7.13
0.00458,25.2,-7.11
0.00445,24.8,-7.13
0.00435,25.2,-7.1
0.00447,24.5,-7.11
0.00478,24.8,-7.22
0.00454,24.8,-7.22
0.00477,25.2,-7.22
0.00474,24.5,-7.2
0.00602,23.5,-7.37
0.00611,23.8,-7.36
0.00603,24.2,-7.36
0.00611,24.2,-7.35
0.00606,24.2,-7.36
0.00621,23.5,-7.33
0.00571,24.2,-7.33
0.0062,24.2,-7.33
0.00605,23.8,-7.32
0.00599,23.8,-7.36
0.0058,23.8,-7.36
0.00605,23.8,-7.33
0.00605,24.2,-7.38
0.00611,23.5,-7.38
0.00609,23.5,-7.33
0.0063,23.5,-7.31
0.00604,24.2,-7.35
0.00721,22.6,-7.44
0.00747,22.9,-7.45
0.00748,23.2,-7.47
0.00738,23.5,-7.45
0.00776,22.9,-7.48
0.00843,22.6,-7.52
0.00824,22.3,-7.54
0.0082,22.9,-7.51
0.00871,22.9,-7.49
0.00869,22.1,-7.54
0.00926,22.3,-7.58
0.00918,22.1,-7.56
0.0092,22.1,-7.56
0.00936,22.1,-7.6
0.00917,21.8,-7.57
0.0091,22.3,-7.55
0.00882,21.8,-7.55
0.0106,22.3,-7.62
0.0106,21.8,-7.64
0.0101,22.3,-7.61
0.0108,21.8,-7.63
0.0107,21.8,-7.64
0.0221,21.8,-7.82
0.0217,19.7,-7.83
0.0216,18.9,-7.86
0.022,18.9,-7.86
0.0218,19.2,-7.87
0.0214,19.2,-7.82
0.00186,28.7,-4.75
0.00203,29.1,-4.77
0.00201,28.7,-4.77
0.00181,28.3,-4.75
0.00199,28.3,-4.75
0.00194,28.7,-4.77
0.00179,28.7,-4.75
0.00199,28.7,-4.75
0.00198,28.3,-4.75
0.00197,28.3,-4.75
0.00202,27.8,-4.75
0.00196,29.1,-4.75
0.002,27.8,-4.75
0.00181,28.7,-4.75
0.00204,27.8,-4.75
0.00202,27.8,-4.77
0.00196,29.1,-4.75
0.00183,29.1,-4.75
0.00175,28.3,-4.75
0.00208,29.6,-4.75
0.0019,28.7,-4.75
0.00196,29.1,-4.75
0.00181,29.1,-4.75
0.00198,28.3,-4.75
0.00201,27.8,-4.75
0.002,28.7,-4.75
0.00438,27.8,-7.12
0.00409,25.5,-7.12
0.00435,24.5,-7.1
0.00434,24.8,-7.12
0.00446,24.8,-7.13
0.00624,23.8,-7.32
0.00581,24.2,-7.35
0.00585,23.5,-7.35
0.00601,23.8,-7.36
0.006,23.8,-7.35
0.00582,23.5,-7.36
0.00607,23.8,-7.36
0.00885,22.6,-7.55
0.00875,22.9,-7.52
0.00864,22.6,-7.52
0.00828,22.9,-7.52
0.00851,22.9,-7.5
0.0102,22.9,-7.61
0.0102,21.5,-7.62
0.0102,21.8,-7.62
0.0102,21.5,-7.58
0.0106,22.1,-7.62
0.0223,19.2,-7.83
0.0217,19.2,-7.83
0.0217,19.4,-7.81
0.0221,18.9,-7.83
0.0214,19.2,-7.83
0.0222,19.2,-7.82
0.0259,18.9,-7.92
0.0258,17.5,-7.96
0.026,17.5,-7.88
0.0259,17.5,-7.88
0.0257,17.2,-7.92
0.0258,17.7,-7.94
0.0256,17.5,-7.89
0.0258,17.7,-7.94
0.0266,17.0,-7.93
0.0265,17.2,-7.96
0.0266,17.2,-7.97
0.0266,17.0,-7.97
0.0266,17.0,-7.97
0.0274,17.0,-8.01
0.0275,15.9,-8.03
0.0274,15.7,-8.0
0.0275,15.9,-8.01
0.0274,15.4,-8.0
0.0274,15.7,-8.02
0.0275,15.7,-8.01
0.0274,15.4,-8.01
0.00193,28.3,-4.75
0.00181,29.1,-4.75
0.00203,29.1,-4.75
0.00202,28.7,-4.77
0.00181,28.7,-4.75
0.00207,28.3,-4.75
0.00188,28.7,-4.75
0.00206,29.1,-4.75
0.00178,27.8,-4.75
0.00198,28.7,-4.75
0.00181,28.3,-4.77
0.00189,29.1,-4.75
0.00267,26.3,-6.55
0.00242,27.0,-6.55
0.00268,26.6,-6.57
0.00251,26.3,-6.57
0.0027,26.6,-6.54
0.00268,28.3,-6.55
0.00267,27.4,-6.55
0.00273,27.0,-6.55
0.00259,27.0,-6.57
0.00269,27.4,-6.57
0.00385,25.5,-6.98
0.00371,25.2,-6.98
0.00355,25.5,-6.98
0.0038,26.3,-6.99
0.00408,25.5,-7.05
0.00405,25.5,-7.05
0.00422,24.8,-7.04
0.00381,25.5,-7.05
0.00406,25.5,-7.06
0.00443,24.5,-7.16
0.00435,25.2,-7.13
0.00437,25.2,-7.11
0.00439,24.8,-7.13
0.00467,25.2,-7.22
0.00457,24.5,-7.22
0.00494,24.2,-7.23
0.00474,24.8,-7.23
0.00519,24.5,-7.28
0.00507,25.2,-7.28
0.00501,24.5,-7.26
0.00538,24.5,-7.26
0.00522,24.8,-7.3
0.00534,24.5,-7.29
0.006,23.5,-7.35
0.00573,24.5,-7.36
0.00604,23.8,-7.36
0.00567,23.8,-7.33
0.00757,24.2,-7.47
0.00759,22.9,-7.44
0.00766,23.2,-7.44
0.00771,22.9,-7.44
0.00764,22.9,-7.47
0.00735,22.9,-7.47
0.00807,22.6,-7.51
0.00807,22.6,-7.49
0.00827,22.6,-7.51
0.00821,22.6,-7.52
0.0079,22.9,-7.52
0.00824,23.2,-7.51
0.00858,22.9,-7.54
0.008,22.3,-7.52
0.00804,22.6,-7.5
0.00843,22.6,-7.54
0.00941,22.9,-7.52
0.00881,22.3,-7.56
0.00915,22.3,-7.57
0.00925,22.9,-7.58
0.00897,21.8,-7.57
0.00911,22.6,-7.57
0.00933,22.9,-7.58
0.00931,22.3,-7.6
0.00978,22.6,-7.54
0.00933,21.8,-7.61
0.00195,28.3,-4.77
0.00174,27.8,-4.77
0.00178,27.4,-4.77
0.0021,28.7,-4.75
0.00182,29.6,-4.77
0.00178,28.7,-4.77
0.00176,28.3,-4.75
0.00194,28.7,-4.77
0.00175,28.7,-4.75
0.00191,27.8,-4.75
0.00386,25.5,-6.96
0.00355,25.9,-6.97
0.00376,25.2,-6.97
0.0038,25.5,-6.98
0.00389,25.2,-6.97
0.00366,25.9,-6.97
0.0041,25.9,-7.04
0.0041,25.9,-7.06
0.00386,26.3,-7.04
0.00411,25.5,-7.06
0.00411,25.5,-7.05
0.00443,25.2,-7.12
0.00441,25.2,-7.12
0.00448,25.5,-7.13
0.00406,25.2,-7.12
0.00402,25.2,-7.12
0.00482,24.5,-7.2
0.00468,24.8,-7.22
0.00447,25.2,-7.19
0.00495,24.2,-7.17
0.00491,24.5,-7.26
0.00511,24.5,-7.3
0.00513,24.5,-7.28
0.00527,24.8,-7.3
0.00631,24.2,-7.35
0.00615,24.2,-7.35
0.00596,24.2,-7.36
0.00585,24.2,-7.37
0.00597,24.5,-7.35
0.00606,24.2,-7.35
0.00768,23.5,-7.47
0.00761,23.5,-7.45
0.00749,22.9,-7.44
0.00746,22.9,-7.45
0.00802,23.2,-7.5
0.00799,22.9,-7.5
0.00771,22.9,-7.49
0.00826,22.9,-7.52
0.00815,22.9,-7.5
0.00799,22.9,-7.5
0.00782,22.9,-7.5
0.00812,23.2,-7.52
0.0078,22.9,-7.49
0.00803,23.5,-7.49
0.00809,22.3,-7.51
0.00851,22.6,-7.47
0.0079,22.9,-7.5
0.00844,22.9,-7.56
0.0085,22.3,-7.56
0.00834,23.2,-7.5
0.00814,22.1,-7.52
0.008,22.3,-7.51
0.0088,22.3,-7.56
0.00894,22.1,-7.56
0.00874,22.1,-7.55
0.00903,22.3,-7.55
0.0088,22.1,-7.58
0.00918,22.1,-7.56
0.0108,21.8,-7.63
0.0107,21.8,-7.63
0.0103,22.1,-7.62
0.0107,21.5,-7.62
0.0107,21.8,-7.6
0.0108,22.1,-7.63
0.0108,21.5,-7.65
0.00197,27.8,-4.75
0.00199,27.8,-4.77
0.00197,28.3,-4.77
0.00192,29.6,-4.77
0.00194,27.8,-4.75
0.00191,27.8,-4.75
0.00173,28.3,-4.77
0.00196,29.6,-4.77
0.00195,28.7,-4.77
0.00197,28.7,-4.77
0.00197,27.4,-4.77
0.00197,28.7,-4.77
0.00189,29.1,-4.75
0.00203,27.8,-4.75
0.00209,28.7,-4.77
0.00197,28.7,-4.77
0.0019,28.7,-4.77
0.00208,29.1,-4.77
0.00195,28.3,-4.77
0.00202,28.3,-4.77
0.00378,28.7,-7.02
0.00386,25.5,-7.04
0.00401,25.5,-7.06
0.00404,25.2,-7.06
0.00365,25.5,-7.06
0.00389,25.5,-7.06
0.00357,25.9,-7.04
0.00369,25.9,-7.04
0.00395,25.9,-7.04
0.004,25.5,-7.04
0.00414,25.2,-7.07
0.00406,25.9,-7.07
0.00432,25.5,-7.02
0.00387,25.2,-7.05
0.00378,25.5,-7.05
0.004,25.5,-7.06
0.00364,25.5,-7.04
0.00402,25.5,-7.06
0.00398,25.5,-7.05
0.00362,25.9,-7.04
0.0037,25.5,-7.05
0.00405,25.5,-7.03
0.00369,25.2,-7.05
0.00474,26.3,-7.22
0.00447,24.5,-7.2
0.00485,24.8,-7.25
0.00504,24.8,-7.18
0.00473,24.5,-7.2
0.00613,23.5,-7.37
0.00613,23.8,-7.36
0.00608,24.8,-7.38
0.00617,23.8,-7.37
0.00605,24.2,-7.36
0.00622,23.8,-7.37
0.00787,22.9,-7.5
0.00774,22.6,-7.5
0.00819,23.2,-7.47
0.00832,22.9,-7.48
0.00842,22.3,-7.48
0.00824,22.3,-7.51
0.00851,22.3,-7.55
0.00861,22.6,-7.55
0.00857,22.6,-7.54
0.00847,23.2,-7.51
0.00861,22.9,-7.52
0.00883,22.3,-7.56
0.00932,22.1,-7.61
0.00928,22.3,-7.58
0.00909,22.3,-7.57
0.0093,22.1,-7.58
0.0105,22.1,-7.61
0.0102,21.5,-7.6
0.0108,22.1,-7.63
0.0109,21.8,-7.64
0.0107,22.1,-7.62
0.00199,28.3,-4.77
0.00177,27.8,-4.77
0.00191,29.1,-4.77
0.00189,28.3,-4.77
0.00193,28.3,-4.77
0.00201,28.3,-4.72
0.00198,28.7,-4.72
0.00199,29.6,-4.72
0.00182,29.6,-4.72
0.00186,28.7,-4.77
0.00201,28.3,-4.75
0.00181,27.8,-4.75
0.00196,28.3,-4.75
0.00182,29.6,-4.75
0.00203,29.6,-4.77
0.00194,28.3,-4.77
0.00208,28.7,-4.75
0.00199,27.8,-4.77
0.00201,27.4,-4.77
0.00191,28.7,-4.77
0.00203,28.7,-4.75
0.00177,28.3,-4.77
0.00203,28.7,-4.77
0.00177,27.4,-4.75
0.00183,28.3,-4.75
0.00195,28.7,-4.77
0.00193,28.3,-4.77
0.00192,28.3,-4.77
0.00193,28.7,-4.77
0.00193,28.3,-4.75
0.00176,28.7,-4.75
0.00192,28.3,-4.77
0.00167,28.3,-4.77
0.00197,28.3,-4.77
0.00198,27.8,-4.75
0.00191,28.3,-4.77
0.00203,28.7,-4.77
0.00194,28.7,-4.77
0.00207,29.1,-4.77
0.00207,29.1,-4.77
0.00205,28.3,-4.77
0.00185,28.7,-4.77
0.00202,27.8,-4.77
0.00206,29.1,-4.77
0.00601,27.0,-7.35
0.00565,23.8,-7.37
0.00594,24.5,-7.36
0.00616,23.8,-7.39
0.0062,23.8,-7.37
0.00572,24.2,-7.36
0.00616,24.2,-7.35
0.00632,23.5,-7.33
0.00804,22.9,-7.43
0.00765,22.9,-7.47
0.00717,22.3,-7.45
0.00732,23.2,-7.45
0.0075,23.5,-7.48
0.0075,22.6,-7.44
0.00821,22.9,-7.49
0.00799,23.2,-7.51
0.00796,22.6,-7.5
0.00815,22.9,-7.5
0.00834,23.2,-7.48
0.00796,22.3,-7.47
0.00843,23.2,-7.51
0.00845,22.9,-7.51
0.0085,22.1,-7.51
0.00862,22.1,-7.51
0.00879,22.6,-7.49
0.00856,23.2,-7.54
0.0091,22.3,-7.56
0.0092,22.1,-7.58
0.00918,22.6,-7.58
0.00901,22.3,-7.56
0.00926,22.6,-7.55
0.00189,27.0,-4.77
0.00176,28.7,-4.77
0.00187,28.7,-4.75
0.00196,27.8,-4.77
0.00192,28.7,-4.77
0.00197,28.3,-4.77
0.00181,29.6,-4.77
0.00178,28.3,-4.77
0.00196,28.3,-4.77
0.00191,29.1,-4.77
0.00176,28.7,-4.77
0.00195,28.7,-4.77
0.00178,29.1,-4.77
0.00195,28.7,-4.77
0.00197,28.3,-4.77
0.00179,29.1,-4.77
0.00189,27.8,-4.77
0.00185,28.7,-4.77
0.00188,28.3,-4.75
0.00203,28.7,-4.75
0.002,27.8,-4.77
0.00197,27.8,-4.77
0.00206,28.7,-4.77
0.00201,29.1,-4.77
0.00492,24.5,-7.25
0.005,24.5,-7.25
0.00511,24.2,-7.28
0.00541,24.8,-7.26
0.00626,24.2,-7.36
0.00575,24.5,-7.36
0.00638,23.8,-7.33
0.00568,23.8,-7.37
0.00827,22.9,-7.49
0.00834,23.2,-7.5
0.00825,23.2,-7.5
0.00854,22.3,-7.49
0.0083,22.9,-7.5
0.00852,22.3,-7.52
0.00848,22.6,-7.52
0.00899,22.6,-7.51
0.00864,22.3,-7.55
0.00856,22.9,-7.52
0.00884,23.2,-7.56
0.00922,22.3,-7.58
0.00887,22.3,-7.57
0.00895,22.3,-7.56
0.00919,22.6,-7.6
0.009,22.3,-7.56
0.00883,22.1,-7.55
0.00877,22.1,-7.56
0.00964,22.6,-7.56
0.009,22.3,-7.57
0.00918,22.1,-7.6
0.009,22.6,-7.6
0.00941,21.8,-7.55
0.00892,22.3,-7.56
0.00932,22.3,-7.58
0.0107,21.5,-7.6
0.0105,21.8,-7.61
0.0107,21.5,-7.61
0.0106,22.3,-7.64
0.0105,22.1,-7.63
0.0105,22.3,-7.64
0.0105,21.8,-7.62
0.0106,22.1,-7.61
0.0101,21.5,-7.63
0.0108,21.8,-7.64
0.0104,22.1,-7.63
0.011,22.3,-7.61
0.0109,22.1,-7.63
0.0105,22.3,-7.64
0.0108,22.1,-7.63
0.0109,21.8,-7.64
0.0102,22.1,-7.62
0.0109,21.5,-7.64
0.00203,28.7,-4.77
0.00204,29.1,-4.77
0.00173,27.4,-4.77
0.00195,27.8,-4.77
0.00186,28.7,-4.77
0.00192,27.8,-4.77
0.00171,28.7,-4.77
0.00201,27.8,-4.77
0.00206,28.3,-4.77
0.00179,27.8,-4.77
0.00199,28.3,-5.12
0.00199,28.7,-5.12
0.00202,29.1,-5.12
0.00203,27.8,-5.08
0.002,28.7,-5.08
0.00289,27.0,-6.52
0.00257,27.4,-6.55
0.00297,27.0,-6.55
0.00277,26.6,-6.55
0.0028,27.0,-6.54
0.00263,27.4,-6.55
0.0028,27.8,-6.58
0.00279,26.3,-6.57
0.00262,26.6,-6.55
0.00273,26.6,-6.64
0.00292,26.3,-6.63
0.0027,26.3,-6.63
0.00306,26.3,-6.61
0.00384,25.2,-6.98
0.00389,25.9,-7.0
0.00387,26.3,-7.0
0.00349,26.3,-6.97
0.00421,25.9,-7.04
0.00393,25.2,-7.06
0.00405,25.2,-7.06
0.00394,25.9,-7.04
0.00435,25.5,-7.13
0.00438,24.8,-7.15
0.0043,25.2,-7.11
0.0043,25.5,-7.11
0.00447,24.8,-7.22
0.005,25.2,-7.19
0.00486,24.5,-7.23
0.00475,25.5,-7.22
0.00492,24.8,-7.23
0.00531,24.2,-7.26
0.00524,24.5,-7.28
0.00525,24.5,-7.28
0.00518,24.5,-7.29
0.00602,24.2,-7.37
0.00608,23.8,-7.38
0.00606,24.2,-7.36
0.00617,23.5,-7.36
0.00587,24.2,-7.37
0.00745,23.2,-7.47
0.0075,22.9,-7.44
0.00791,23.2,-7.45
0.00752,23.8,-7.45
0.00781,22.9,-7.43
0.00822,23.2,-7.49
0.00812,22.3,-7.5
0.00825,22.6,-7.49
0.00809,22.6,-7.5
0.00817,22.9,-7.5
0.00859,23.2,-7.55
0.00852,22.9,-7.5
0.00832,22.3,-7.52
0.00872,22.6,-7.49
0.00883,22.3,-7.57
0.00932,22.9,-7.58
0.00905,22.3,-7.54
0.00859,22.3,-7.55
0.00874,22.6,-7.57
0.00925,22.1,-7.57
0.0102,22.3,-7.63
0.00203,28.7,-4.75
0.00183,28.3,-4.77
0.00196,28.3,-4.77
0.00197,27.8,-4.77
0.00202,28.3,-4.77
0.00199,28.7,-4.77
0.00187,28.3,-4.75
0.00182,29.1,-4.77
0.00191,28.3,-4.75
0.00288,26.6,-6.55
0.00277,26.3,-6.54
0.00284,27.4,-6.57
0.00282,26.3,-6.58
0.00261,27.4,-6.54
0.00296,26.6,-6.57
0.00283,27.4,-6.55
0.00283,26.6,-6.55
0.00268,26.3,-6.54
0.00272,27.0,-6.55
0.00389,27.8,-6.98
0.00391,25.2,-6.98
0.00335,25.5,-6.99
0.00397,26.6,-7.0
0.0035,26.3,-6.99
0.00398,25.5,-7.06
0.00371,25.5,-7.05
0.00381,25.9,-7.05
0.00388,25.5,-7.06
0.00416,25.9,-7.06
0.00404,25.5,-7.07
0.00421,24.8,-7.12
0.00443,25.2,-7.12
0.00432,24.8,-7.11
0.00411,25.5,-7.15
0.00422,25.2,-7.11
0.00488,25.2,-7.2
0.00455,24.8,-7.2
0.00505,24.5,-7.17
0.00488,24.8,-7.23
0.00527,25.2,-7.2
0.00519,24.5,-7.25
0.00525,25.2,-7.28
0.0053,24.2,-7.26
0.00613,24.5,-7.37
0.00581,23.8,-7.36
0.00628,24.2,-7.36
0.00591,23.2,-7.36
0.00573,24.5,-7.36
0.0058,23.8,-7.33
0.00571,23.5,-7.36
0.00785,24.2,-7.42
0.0076,22.9,-7.47
0.00776,23.2,-7.42
0.00763,22.9,-7.43
0.00772,22.9,-7.47
0.00762,22.9,-7.43
0.00716,23.5,-7.45
0.00867,22.9,-7.55
0.00851,22.3,-7.54
0.00824,22.3,-7.54
0.00858,22.3,-7.57
0.0085,22.6,-7.54
0.00815,22.9,-7.51
0.00863,22.6,-7.5
0.00834,22.9,-7.54
0.00924,22.3,-7.58
0.00922,22.6,-7.55
0.0093,22.1,-7.58
0.00882,21.8,-7.56
0.0105,21.8,-7.64
0.0102,21.8,-7.61
0.0105,21.8,-7.62
0.0107,21.5,-7.63
0.0104,22.1,-7.62
0.0107,22.3,-7.62
0.00205,27.8,-4.75
0.00208,27.4,-4.75
0.00183,29.1,-4.75
0.002,28.3,-4.77
0.00173,29.6,-4.77
0.00182,28.3,-4.77
0.00191,27.8,-4.75
0.00196,28.7,-4.75
0.00195,28.7,-4.75
0.00195,27.4,-4.77
0.0019,28.3,-4.77
0.00185,29.1,-4.75
0.00198,28.3,-4.75
0.002,27.8,-4.77
0.00199,28.3,-4.77
0.0019,29.1,-4.77
0.00384,26.3,-7.04
0.0036,25.2,-7.05
0.004,25.5,-7.04
0.00376,26.3,-7.06
0.00372,25.2,-7.05
0.00393,25.9,-7.06
0.00392,25.2,-7.04
0.00403,25.2,-7.06
0.00421,25.5,-7.06
0.00406,24.8,-7.04
0.00383,25.2,-7.05
0.00446,25.5,-7.15
0.00425,25.2,-7.13
0.00418,24.8,-7.13
0.00408,24.8,-7.16
0.00425,25.2,-7.12
0.0045,24.8,-7.15
0.00415,24.8,-7.15
0.00449,25.2,-7.16
0.00447,25.5,-7.17
0.00474,25.5,-7.25
0.00527,24.2,-7.3
0.00533,24.2,-7.29
0.00507,24.8,-7.28
0.00547,24.5,-7.28
0.00491,24.2,-7.26
0.00531,24.5,-7.28
0.00502,24.5,-7.25
0.00514,24.2,-7.28
0.00553,24.5,-7.24
0.00504,23.8,-7.26
0.00539,24.2,-7.29
0.00529,24.5,-7.29
0.00507,24.5,-7.29
0.00523,24.5,-7.29
0.00629,24.2,-7.39
0.00595,23.5,-7.36
0.00617,24.2,-7.38
0.00616,23.8,-7.39
0.00599,23.8,-7.37
0.00603,24.5,-7.38
0.00629,24.5,-7.36
0.00621,23.2,-7.36
0.00618,24.2,-7.33
0.00601,23.5,-7.36
0.00601,24.2,-7.37
0.00859,23.5,-7.52
0.00854,22.6,-7.55
0.00871,22.6,-7.56
0.00855,22.3,-7.51
0.00829,22.3,-7.55
0.00859,22.6,-7.54
0.00873,22.9,-7.56
0.00857,22.6,-7.54
0.00874,22.6,-7.54
0.00935,22.6,-7.54
0.00915,22.6,-7.57
0.00948,22.3,-7.58
0.0094,22.9,-7.6
0.00892,22.6,-7.56
0.00934,22.3,-7.6
0.0092,22.1,-7.56
0.00937,22.6,-7.58
0.00925,22.3,-7.55
0.00883,22.1,-7.57
0.00925,22.3,-7.57
0.00918,22.3,-7.56
0.00931,22.1,-7.56
0.00922,22.6,-7.6
0.0093,22.1,-7.58
0.00928,22.3,-7.52
0.00968,22.9,-7.54
0.00916,22.3,-7.56
0.00921,22.3,-7.57
0.00916,22.6,-7.54
0.00821,22.3,-7.54
0.00782,22.6,-7.49
0.00798,23.2,-7.5
0.00781,22.6,-7.5
0.00821,22.9,-7.52
0.00784,22.9,-7.5
0.00768,23.2,-7.49
0.00803,22.9,-7.54
0.00789,22.9,-7.51
0.00783,22.6,-7.5
0.00755,22.6,-7.44
0.00725,23.2,-7.44
0.00775,22.9,-7.44
0.00761,23.2,-7.49
0.00769,22.9,-7.5
0.00764,22.3,-7.48
0.00757,23.2,-7.47
0.00762,22.6,-7.48
0.0064,23.5,-7.33
0.00596,23.5,-7.38
0.00599,24.2,-7.37
0.00572,23.8,-7.36
0.00617,23.5,-7.33
0.00571,23.5,-7.36
0.00581,23.2,-7.36
0.00576,23.5,-7.37
0.00529,24.2,-7.29
0.00515,24.5,-7.3
0.00525,24.5,-7.28
0.0053,24.5,-7.29
0.00522,25.2,-7.28
0.0052,24.8,-7.3
0.00521,24.2,-7.3
0.00519,24.2,-7.28
0.00515,24.5,-7.29
0.00524,25.2,-7.29
0.00531,24.8,-7.3
0.00512,24.5,-7.28
0.00507,24.5,-7.25
0.00496,24.5,-7.24
0.00494,24.5,-7.28
0.00525,24.8,-7.28
0.00537,24.2,-7.25
0.00481,24.2,-7.26
0.0052,24.5,-7.28
0.00485,24.8,-7.28
0.00512,24.5,-7.28
0.00535,24.5,-7.29
0.00785,22.9,-7.47
0.00792,22.3,-7.5
0.0085,23.2,-7.49
0.00789,23.2,-7.48
0.00801,22.9,-7.49
0.00776,22.6,-7.48
0.00823,22.6,-7.52
0.00801,23.2,-7.48
0.00817,22.9,-7.49
0.0107,22.3,-7.64
0.0102,22.1,-7.6
0.00177,29.1,-4.78
0.00201,28.7,-4.78
0.0019,28.3,-4.78
0.00176,28.7,-4.78
0.00182,27.8,-4.78
0.00174,28.7,-4.77
0.002,28.7,-4.77
0.00181,28.7,-4.77
0.00199,28.3,-4.78
0.00205,28.3,-4.78
0.00278,26.6,-6.57
0.00268,27.0,-6.57
0.00279,27.0,-6.55
0.00271,27.0,-6.58
0.00302,27.4,-6.54
0.00271,27.0,-6.57
0.00279,26.6,-6.57
0.00282,26.6,-6.59
0.00265,27.0,-6.57
0.00366,25.5,-7.06
0.00406,26.3,-7.07
0.00374,25.2,-7.06
0.00374,25.5,-7.04
0.00405,25.2,-7.06
0.00384,24.8,-7.06
0.00403,24.8,-7.07
0.00403,25.2,-7.05
0.00527,23.8,-7.29
0.00515,24.2,-7.26
0.00498,24.8,-7.29
0.0052,24.8,-7.29
0.00514,24.2,-7.25
0.00524,24.5,-7.29
0.00534,24.5,-7.29
0.00518,24.8,-7.28
0.00509,24.5,-7.28
0.00596,24.2,-7.38
0.00589,24.2,-7.36
0.00626,24.2,-7.35
0.00626,23.5,-7.36
0.00605,23.2,-7.37
0.00611,23.8,-7.36
0.00565,24.2,-7.36
0.0061,23.5,-7.33
0.00569,23.8,-7.37
0.00629,23.5,-7.33
0.00759,23.2,-7.45
0.00767,23.2,-7.48
0.00759,22.9,-7.47
0.00759,23.2,-7.45
0.00757,22.9,-7.48
0.00739,23.2,-7.45
0.00743,22.9,-7.45
0.00718,22.9,-7.47
0.00749,22.6,-7.48
0.00793,23.5,-7.52
0.00814,22.9,-7.5
0.00823,22.9,-7.51
0.0081,22.9,-7.51
0.0082,22.3,-7.52
0.00813,22.9,-7.51
0.00831,22.6,-7.55
0.0081,22.3,-7.49
0.00844,22.6,-7.52
0.00889,22.1,-7.48
0.00854,22.6,-7.52
0.0086,22.6,-7.55
0.00819,22.6,-7.51
0.00838,22.9,-7.52
0.00832,22.6,-7.54
0.00829,23.2,-7.5
0.00836,23.2,-7.52
0.00831,22.9,-7.49
0.00909,22.3,-7.56
0.00925,22.3,-7.57
0.00204,28.3,-4.75
0.00174,27.8,-4.77
0.00176,28.7,-4.77
0.00177,28.3,-4.77
0.00174,27.4,-4.77
0.00195,28.7,-4.77
0.00195,28.3,-4.77
0.00209,28.3,-4.77
0.00197,28.7,-4.77
0.00198,29.1,-4.77
0.00204,27.4,-4.77
0.00196,27.4,-4.77
0.00185,29.6,-4.77
0.002,27.8,-4.77
0.00197,27.8,-4.77
0.00201,28.3,-4.77
0.00196,27.8,-4.77
0.002,28.7,-4.77
0.00214,28.3,-5.18
0.00205,27.8,-5.19
0.00202,28.3,-5.2
0.00192,28.7,-5.19
0.00219,28.7,-5.18
0.00194,28.7,-5.19
0.00217,29.1,-5.2
0.00194,28.7,-5.18
0.00197,28.7,-5.19
0.00208,27.8,-5.18
0.00198,27.8,-5.18
0.00204,28.3,-5.19
0.00191,27.8,-5.19
0.00427,26.6,-6.99
0.00405,24.8,-7.05
0.00405,25.9,-7.07
0.00386,25.9,-7.05
0.00361,25.5,-7.04
0.00409,25.5,-7.05
0.00403,25.5,-7.07
0.00396,26.3,-7.04
0.0037,25.2,-7.05
0.00375,25.5,-7.05
0.00367,25.2,-7.05
0.00375,25.9,-7.04
0.00393,25.9,-7.05
0.00395,26.3,-7.05
0.00397,25.5,-7.04
0.00403,25.5,-7.07
0.006,23.8,-7.37
0.00592,23.5,-7.33
0.00583,23.5,-7.36
0.00635,24.2,-7.36
0.00605,23.8,-7.36
0.00587,24.2,-7.35
0.00574,24.2,-7.35
